_time,RecipeName ,HolderTankStatus ,PasterTemper
01.12.2020 0:46,tvorog 9- 1,FALSE,72.577
01.12.2020 0:46,tvorog 9- 1,FALSE,72.606
01.12.2020 0:46,tvorog 9- 1,FALSE,72.801
01.12.2020 0:46,tvorog 9- 1,FALSE,72.888
01.12.2020 0:46,tvorog 9- 1,FALSE,72.888
01.12.2020 0:46,tvorog 9- 1,FALSE,72.924
01.12.2020 0:46,tvorog 9- 1,FALSE,73.271
01.12.2020 0:46,tvorog 9- 1,FALSE,73.307
01.12.2020 0:46,tvorog 9- 1,FALSE,73.307
01.12.2020 0:46,tvorog 9- 1,FALSE,73.307
01.12.2020 0:46,tvorog 9- 1,FALSE,73.242
01.12.2020 0:46,tvorog 9- 1,FALSE,73.213
01.12.2020 0:46,tvorog 9- 1,FALSE,72.996
01.12.2020 0:46,tvorog 9- 1,FALSE,73.061
01.12.2020 0:46,tvorog 9- 1,FALSE,73.126
01.12.2020 0:46,tvorog 9- 1,FALSE,73.163
01.12.2020 0:47,tvorog 9- 1,FALSE,73.163
01.12.2020 0:47,tvorog 9- 1,FALSE,73.134
01.12.2020 0:47,tvorog 9- 1,FALSE,73.134
01.12.2020 0:47,tvorog 9- 1,FALSE,73.105
01.12.2020 0:47,tvorog 9- 1,FALSE,73.105
01.12.2020 0:47,tvorog 9- 1,FALSE,73.105
01.12.2020 0:47,tvorog 9- 1,FALSE,73.025
01.12.2020 0:47,tvorog 9- 1,FALSE,72.931
01.12.2020 0:47,tvorog 9- 1,FALSE,72.859
01.12.2020 0:47,tvorog 9- 1,FALSE,72.859
01.12.2020 0:47,tvorog 9- 1,FALSE,72.917
01.12.2020 0:47,tvorog 9- 1,FALSE,72.924
01.12.2020 0:47,tvorog 9- 1,FALSE,72.989
01.12.2020 0:47,tvorog 9- 1,FALSE,73.025
01.12.2020 0:47,tvorog 9- 1,FALSE,73.163
01.12.2020 0:47,tvorog 9- 1,FALSE,73.199
01.12.2020 0:48,tvorog 9- 1,FALSE,73.069
01.12.2020 0:48,tvorog 9- 1,FALSE,73.069
01.12.2020 0:48,tvorog 9- 1,FALSE,73.025
01.12.2020 0:48,tvorog 9- 1,FALSE,72.989
01.12.2020 0:48,tvorog 9- 1,FALSE,72.786
01.12.2020 0:48,tvorog 9- 1,FALSE,72.786
01.12.2020 0:48,tvorog 9- 1,FALSE,72.794
01.12.2020 0:48,tvorog 9- 1,FALSE,72.786
01.12.2020 0:48,tvorog 9- 1,FALSE,72.786
01.12.2020 0:48,tvorog 9- 1,FALSE,72.786
01.12.2020 0:48,tvorog 9- 1,FALSE,72.743
01.12.2020 0:48,tvorog 9- 1,FALSE,72.743
01.12.2020 0:48,tvorog 9- 1,FALSE,72.649
01.12.2020 0:48,tvorog 9- 1,FALSE,72.678
01.12.2020 0:48,tvorog 9- 1,FALSE,72.685
01.12.2020 0:48,tvorog 9- 1,FALSE,72.743
01.12.2020 0:48,tvorog 9- 1,FALSE,72.75
01.12.2020 0:48,tvorog 9- 1,FALSE,72.779
01.12.2020 0:49,tvorog 9- 1,FALSE,73.126
01.12.2020 0:49,tvorog 9- 1,FALSE,73.163
01.12.2020 0:49,tvorog 9- 1,FALSE,73.163
01.12.2020 0:49,tvorog 9- 1,FALSE,73.134
01.12.2020 0:49,tvorog 9- 1,FALSE,73.134
01.12.2020 0:49,tvorog 9- 1,FALSE,73.098
01.12.2020 0:49,tvorog 9- 1,FALSE,73.098
01.12.2020 0:49,tvorog 9- 1,FALSE,73.069
01.12.2020 0:49,tvorog 9- 1,FALSE,73.025
01.12.2020 0:49,tvorog 9- 1,FALSE,73.054
01.12.2020 0:49,tvorog 9- 1,FALSE,73.061
01.12.2020 0:49,tvorog 9- 1,FALSE,72.996
01.12.2020 0:49,tvorog 9- 1,FALSE,72.996
01.12.2020 0:49,tvorog 9- 1,FALSE,73.025
01.12.2020 0:49,tvorog 9- 1,FALSE,73.126
01.12.2020 0:49,tvorog 9- 1,FALSE,73.155
01.12.2020 0:49,tvorog 9- 1,FALSE,73.184
01.12.2020 0:49,tvorog 9- 1,FALSE,73.17
01.12.2020 0:49,tvorog 9- 1,FALSE,73.141
01.12.2020 0:49,tvorog 9- 1,FALSE,73.134
01.12.2020 0:50,tvorog 9- 1,FALSE,73.242
01.12.2020 0:50,tvorog 9- 1,FALSE,73.206
01.12.2020 0:50,tvorog 9- 1,FALSE,73.069
01.12.2020 0:50,tvorog 9- 1,FALSE,73.069
01.12.2020 0:50,tvorog 9- 1,FALSE,72.852
01.12.2020 0:50,tvorog 9- 1,FALSE,72.888
01.12.2020 0:50,tvorog 9- 1,FALSE,72.917
01.12.2020 0:50,tvorog 9- 1,FALSE,72.931
01.12.2020 0:50,tvorog 9- 1,FALSE,72.96
01.12.2020 0:50,tvorog 9- 1,FALSE,72.996
01.12.2020 0:50,tvorog 9- 1,FALSE,73.09
01.12.2020 0:50,tvorog 9- 1,FALSE,73.069
01.12.2020 0:50,tvorog 9- 1,FALSE,73.011
01.12.2020 0:50,tvorog 9- 1,FALSE,72.967
01.12.2020 0:51,tvorog 9- 1,FALSE,72.41
01.12.2020 0:51,tvorog 9- 1,FALSE,72.403
01.12.2020 0:51,tvorog 9- 1,FALSE,72.439
01.12.2020 0:51,tvorog 9- 1,FALSE,72.468
01.12.2020 0:51,tvorog 9- 1,FALSE,73.061
01.12.2020 0:51,tvorog 9- 1,FALSE,73.242
01.12.2020 0:51,tvorog 9- 1,FALSE,73.293
01.12.2020 0:51,tvorog 9- 1,FALSE,73.271
01.12.2020 0:51,tvorog 9- 1,FALSE,73.271
01.12.2020 0:51,tvorog 9- 1,FALSE,73.242
01.12.2020 0:51,tvorog 9- 1,FALSE,73.17
01.12.2020 0:51,tvorog 9- 1,FALSE,73.134
01.12.2020 0:51,tvorog 9- 1,FALSE,73.105
01.12.2020 0:51,tvorog 9- 1,FALSE,73.134
01.12.2020 0:51,tvorog 9- 1,FALSE,73.134
01.12.2020 0:51,tvorog 9- 1,FALSE,73.134
01.12.2020 0:52,tvorog 9- 1,FALSE,73.09
01.12.2020 0:52,tvorog 9- 1,FALSE,73.09
01.12.2020 0:52,tvorog 9- 1,FALSE,73.069
01.12.2020 0:52,tvorog 9- 1,FALSE,73.069
01.12.2020 0:52,tvorog 9- 1,FALSE,73.069
01.12.2020 0:52,tvorog 9- 1,FALSE,73.076
01.12.2020 0:52,tvorog 9- 1,FALSE,73.271
01.12.2020 0:52,tvorog 9- 1,FALSE,73.271
01.12.2020 0:52,tvorog 9- 1,FALSE,73.213
01.12.2020 0:52,tvorog 9- 1,FALSE,73.17
01.12.2020 0:52,tvorog 9- 1,FALSE,72.852
01.12.2020 0:52,tvorog 9- 1,FALSE,72.823
01.12.2020 0:53,tvorog 9- 1,FALSE,72.888
01.12.2020 0:53,tvorog 9- 1,FALSE,73.09
01.12.2020 0:53,tvorog 9- 1,FALSE,73.105
01.12.2020 0:53,tvorog 9- 1,FALSE,73.199
01.12.2020 0:53,tvorog 9- 1,FALSE,73.105
01.12.2020 0:53,tvorog 9- 1,FALSE,73.069
01.12.2020 0:53,tvorog 9- 1,FALSE,73.025
01.12.2020 0:53,tvorog 9- 1,FALSE,73.025
01.12.2020 0:53,tvorog 9- 1,FALSE,72.996
01.12.2020 0:53,tvorog 9- 1,FALSE,72.96
01.12.2020 0:53,tvorog 9- 1,FALSE,72.967
01.12.2020 0:53,tvorog 9- 1,FALSE,72.931
01.12.2020 0:53,tvorog 9- 1,FALSE,72.931
01.12.2020 0:53,tvorog 9- 1,FALSE,72.96
01.12.2020 0:53,tvorog 9- 1,FALSE,72.931
01.12.2020 0:53,tvorog 9- 1,FALSE,72.967
01.12.2020 0:53,tvorog 9- 1,FALSE,72.931
01.12.2020 0:53,tvorog 9- 1,FALSE,72.931
01.12.2020 0:54,tvorog 9- 1,FALSE,72.75
01.12.2020 0:54,tvorog 9- 1,FALSE,72.714
01.12.2020 0:54,tvorog 9- 1,FALSE,72.685
01.12.2020 0:54,tvorog 9- 1,FALSE,72.649
01.12.2020 0:54,tvorog 9- 1,FALSE,72.649
01.12.2020 0:54,tvorog 9- 1,FALSE,72.649
01.12.2020 0:54,tvorog 9- 1,FALSE,72.808
01.12.2020 0:54,tvorog 9- 1,FALSE,72.823
01.12.2020 0:54,tvorog 9- 1,FALSE,72.852
01.12.2020 0:54,tvorog 9- 1,FALSE,72.888
01.12.2020 0:54,tvorog 9- 1,FALSE,72.996
01.12.2020 0:54,tvorog 9- 1,FALSE,73.025
01.12.2020 0:54,tvorog 9- 1,FALSE,73.105
01.12.2020 0:54,tvorog 9- 1,FALSE,73.098
01.12.2020 0:54,tvorog 9- 1,FALSE,73.134
01.12.2020 0:54,tvorog 9- 1,FALSE,73.17
01.12.2020 0:54,tvorog 9- 1,FALSE,73.17
01.12.2020 0:54,tvorog 9- 1,FALSE,73.17
01.12.2020 0:55,tvorog 9- 1,FALSE,73.09
01.12.2020 0:55,tvorog 9- 1,FALSE,73.069
01.12.2020 0:55,tvorog 9- 1,FALSE,73.09
01.12.2020 0:55,tvorog 9- 1,FALSE,73.09
01.12.2020 0:55,tvorog 9- 1,FALSE,73.206
01.12.2020 0:55,tvorog 9- 1,FALSE,73.163
01.12.2020 0:55,tvorog 9- 1,FALSE,73.105
01.12.2020 0:55,tvorog 9- 1,FALSE,73.134
01.12.2020 0:55,tvorog 9- 1,FALSE,72.989
01.12.2020 0:55,tvorog 9- 1,FALSE,72.989
01.12.2020 0:55,tvorog 9- 1,FALSE,72.996
01.12.2020 0:55,tvorog 9- 1,FALSE,72.967
01.12.2020 0:55,tvorog 9- 1,FALSE,72.989
01.12.2020 0:55,tvorog 9- 1,FALSE,72.996
01.12.2020 0:55,tvorog 9- 1,FALSE,72.996
01.12.2020 0:55,tvorog 9- 1,FALSE,72.996
01.12.2020 0:56,tvorog 9- 1,FALSE,73.025
01.12.2020 0:56,tvorog 9- 1,FALSE,73.025
01.12.2020 0:56,tvorog 9- 1,FALSE,73.025
01.12.2020 0:56,tvorog 9- 1,FALSE,72.996
01.12.2020 0:56,tvorog 9- 1,FALSE,72.996
01.12.2020 0:56,tvorog 9- 1,FALSE,72.996
01.12.2020 0:56,tvorog 9- 1,FALSE,73.061
01.12.2020 0:56,tvorog 9- 1,FALSE,73.054
01.12.2020 0:56,tvorog 9- 1,FALSE,73.054
01.12.2020 0:56,tvorog 9- 1,FALSE,73.061
01.12.2020 0:56,tvorog 9- 1,FALSE,73.025
01.12.2020 0:56,tvorog 9- 1,FALSE,73.025
01.12.2020 0:56,tvorog 9- 1,FALSE,72.808
01.12.2020 0:56,tvorog 9- 1,FALSE,72.743
01.12.2020 0:57,tvorog 9- 1,FALSE,72.533
01.12.2020 0:57,tvorog 9- 1,FALSE,72.62
01.12.2020 0:57,tvorog 9- 1,FALSE,72.7
01.12.2020 0:57,tvorog 9- 1,FALSE,72.736
01.12.2020 0:57,tvorog 9- 1,FALSE,72.96
01.12.2020 0:57,tvorog 9- 1,FALSE,73.025
01.12.2020 0:57,tvorog 9- 1,FALSE,76.982
01.12.2020 0:57,tvorog 9- 1,FALSE,76.338
01.12.2020 0:57,tvorog 9- 1,FALSE,74.986
01.12.2020 0:57,tvorog 9- 1,FALSE,74.595
01.12.2020 0:57,tvorog 9- 1,FALSE,73.481
01.12.2020 0:57,tvorog 9- 1,FALSE,73.17
01.12.2020 0:57,tvorog 9- 1,FALSE,71.405
01.12.2020 0:57,tvorog 9- 1,FALSE,71.332
01.12.2020 0:57,tvorog 9- 1,FALSE,71.332
01.12.2020 0:57,tvorog 9- 1,FALSE,71.332
01.12.2020 0:57,tvorog 9- 1,FALSE,71.6
01.12.2020 0:57,tvorog 9- 1,FALSE,72.099
01.12.2020 0:58,tvorog 9- 1,FALSE,73.372
01.12.2020 0:58,tvorog 9- 1,FALSE,73.438
01.12.2020 0:58,tvorog 9- 1,FALSE,73.553
01.12.2020 0:58,tvorog 9- 1,FALSE,73.604
01.12.2020 0:58,tvorog 9- 1,FALSE,73.177
01.12.2020 0:58,tvorog 9- 1,FALSE,73.17
01.12.2020 0:58,tvorog 9- 1,FALSE,73.105
01.12.2020 0:58,tvorog 9- 1,FALSE,73.105
01.12.2020 0:58,tvorog 9- 1,FALSE,72.888
01.12.2020 0:58,tvorog 9- 1,FALSE,72.888
01.12.2020 0:58,tvorog 9- 1,FALSE,72.642
01.12.2020 0:58,tvorog 9- 1,FALSE,72.83
01.12.2020 0:59,tvorog 9- 1,FALSE,73.307
01.12.2020 0:59,tvorog 9- 1,FALSE,73.307
01.12.2020 0:59,tvorog 9- 1,FALSE,73.307
01.12.2020 0:59,tvorog 9- 1,FALSE,73.336
01.12.2020 0:59,tvorog 9- 1,FALSE,73.307
01.12.2020 0:59,tvorog 9- 1,FALSE,73.264
01.12.2020 0:59,tvorog 9- 1,FALSE,73.025
01.12.2020 0:59,tvorog 9- 1,FALSE,73.271
01.12.2020 0:59,tvorog 9- 1,FALSE,73.633
01.12.2020 0:59,tvorog 9- 1,FALSE,73.806
01.12.2020 0:59,tvorog 9- 1,FALSE,73.85
01.12.2020 0:59,tvorog 9- 1,FALSE,74.139
01.12.2020 0:59,tvorog 9- 1,FALSE,72.815
01.12.2020 0:59,tvorog 9- 1,FALSE,72.381
01.12.2020 0:59,tvorog 9- 1,FALSE,71.962
01.12.2020 0:59,tvorog 9- 1,FALSE,71.759
01.12.2020 1:00,tvorog 9- 1,FALSE,72.345
01.12.2020 1:00,tvorog 9- 1,FALSE,72.555
01.12.2020 1:00,tvorog 9- 1,FALSE,72.938
01.12.2020 1:00,tvorog 9- 1,FALSE,72.989
01.12.2020 1:00,tvorog 9- 1,FALSE,73.206
01.12.2020 1:00,tvorog 9- 1,FALSE,73.387
01.12.2020 1:00,tvorog 9- 1,FALSE,73.662
01.12.2020 1:00,tvorog 9- 1,FALSE,73.618
01.12.2020 1:00,tvorog 9- 1,FALSE,73.618
01.12.2020 1:00,tvorog 9- 1,FALSE,73.387
01.12.2020 1:00,tvorog 9- 1,FALSE,73.213
01.12.2020 1:00,tvorog 9- 1,FALSE,73.184
01.12.2020 1:00,tvorog 9- 1,FALSE,72.808
01.12.2020 1:00,tvorog 9- 1,FALSE,72.852
01.12.2020 1:00,tvorog 9- 1,FALSE,72.888
01.12.2020 1:00,tvorog 9- 1,FALSE,72.917
01.12.2020 1:00,tvorog 9- 1,FALSE,72.996
01.12.2020 1:00,tvorog 9- 1,FALSE,73.025
01.12.2020 1:01,tvorog 9- 1,FALSE,73.069
01.12.2020 1:01,tvorog 9- 1,FALSE,73.09
01.12.2020 1:01,tvorog 9- 1,FALSE,73.119
01.12.2020 1:01,tvorog 9- 1,FALSE,73.098
01.12.2020 1:01,tvorog 9- 1,FALSE,73.069
01.12.2020 1:01,tvorog 9- 1,FALSE,73.069
01.12.2020 1:01,tvorog 9- 1,FALSE,72.996
01.12.2020 1:01,tvorog 9- 1,FALSE,73.025
01.12.2020 1:01,tvorog 9- 1,FALSE,73.025
01.12.2020 1:01,tvorog 9- 1,FALSE,73.025
01.12.2020 1:01,tvorog 9- 1,FALSE,73.025
01.12.2020 1:01,tvorog 9- 1,FALSE,73.025
01.12.2020 1:01,tvorog 9- 1,FALSE,72.989
01.12.2020 1:01,tvorog 9- 1,FALSE,72.967
01.12.2020 1:01,tvorog 9- 1,FALSE,72.96
01.12.2020 1:01,tvorog 9- 1,FALSE,72.996
01.12.2020 1:02,tvorog 9- 1,FALSE,72.996
01.12.2020 1:02,tvorog 9- 1,FALSE,72.989
01.12.2020 1:02,tvorog 9- 1,FALSE,73.025
01.12.2020 1:02,tvorog 9- 1,FALSE,73.025
01.12.2020 1:02,tvorog 9- 1,FALSE,72.931
01.12.2020 1:02,tvorog 9- 1,FALSE,72.931
01.12.2020 1:02,tvorog 9- 1,FALSE,72.931
01.12.2020 1:02,tvorog 9- 1,FALSE,72.917
01.12.2020 1:02,tvorog 9- 1,FALSE,72.996
01.12.2020 1:02,tvorog 9- 1,FALSE,72.996
01.12.2020 1:02,tvorog 9- 1,FALSE,72.938
01.12.2020 1:02,tvorog 9- 1,FALSE,72.931
01.12.2020 1:02,tvorog 9- 1,FALSE,72.953
01.12.2020 1:02,tvorog 9- 1,FALSE,72.96
01.12.2020 1:02,tvorog 9- 1,FALSE,73.003
01.12.2020 1:02,tvorog 9- 1,FALSE,73.018
01.12.2020 1:03,tvorog 9- 1,FALSE,72.96
01.12.2020 1:03,tvorog 9- 1,FALSE,72.996
01.12.2020 1:03,tvorog 9- 1,FALSE,72.996
01.12.2020 1:03,tvorog 9- 1,FALSE,73.025
01.12.2020 1:03,tvorog 9- 1,FALSE,72.996
01.12.2020 1:03,tvorog 9- 1,FALSE,73.025
01.12.2020 1:03,tvorog 9- 1,FALSE,73.025
01.12.2020 1:03,tvorog 9- 1,FALSE,72.989
01.12.2020 1:03,tvorog 9- 1,FALSE,73.025
01.12.2020 1:03,tvorog 9- 1,FALSE,72.989
01.12.2020 1:03,tvorog 9- 1,FALSE,73.025
01.12.2020 1:03,tvorog 9- 1,FALSE,73.025
01.12.2020 1:03,tvorog 9- 1,FALSE,72.931
01.12.2020 1:03,tvorog 9- 1,FALSE,72.931
01.12.2020 1:04,tvorog 9- 1,FALSE,72.714
01.12.2020 1:04,tvorog 9- 1,FALSE,72.7
01.12.2020 1:04,tvorog 9- 1,FALSE,72.714
01.12.2020 1:04,tvorog 9- 1,FALSE,72.714
01.12.2020 1:04,tvorog 9- 1,FALSE,72.714
01.12.2020 1:04,tvorog 9- 1,FALSE,72.743
01.12.2020 1:04,tvorog 9- 1,FALSE,72.75
01.12.2020 1:04,tvorog 9- 1,FALSE,72.823
01.12.2020 1:04,tvorog 9- 1,FALSE,73.025
01.12.2020 1:04,tvorog 9- 1,FALSE,73.025
01.12.2020 1:04,tvorog 9- 1,FALSE,73.09
01.12.2020 1:04,tvorog 9- 1,FALSE,73.271
01.12.2020 1:04,tvorog 9- 1,FALSE,73.271
01.12.2020 1:04,tvorog 9- 1,FALSE,73.242
01.12.2020 1:04,tvorog 9- 1,FALSE,73.242
01.12.2020 1:04,tvorog 9- 1,FALSE,73.177
01.12.2020 1:04,tvorog 9- 1,FALSE,73.163
01.12.2020 1:04,tvorog 9- 1,FALSE,73.134
01.12.2020 1:05,tvorog 9- 1,FALSE,72.931
01.12.2020 1:05,tvorog 9- 1,FALSE,72.96
01.12.2020 1:05,tvorog 9- 1,FALSE,73.032
01.12.2020 1:05,tvorog 9- 1,FALSE,73.054
01.12.2020 1:05,tvorog 9- 1,FALSE,73.105
01.12.2020 1:05,tvorog 9- 1,FALSE,73.069
01.12.2020 1:05,tvorog 9- 1,FALSE,73.025
01.12.2020 1:05,tvorog 9- 1,FALSE,72.996
01.12.2020 1:05,tvorog 9- 1,FALSE,72.96
01.12.2020 1:05,tvorog 9- 1,FALSE,72.96
01.12.2020 1:05,tvorog 9- 1,FALSE,73.025
01.12.2020 1:05,tvorog 9- 1,FALSE,73.025
01.12.2020 1:05,tvorog 9- 1,FALSE,73.025
01.12.2020 1:05,tvorog 9- 1,FALSE,73.025
01.12.2020 1:05,tvorog 9- 1,FALSE,73.025
01.12.2020 1:05,tvorog 9- 1,FALSE,72.996
01.12.2020 1:06,tvorog 9- 1,FALSE,72.96
01.12.2020 1:06,tvorog 9- 1,FALSE,72.96
01.12.2020 1:06,tvorog 9- 1,FALSE,72.96
01.12.2020 1:06,tvorog 9- 1,FALSE,72.96
01.12.2020 1:06,tvorog 9- 1,FALSE,72.931
01.12.2020 1:06,tvorog 9- 1,FALSE,72.931
01.12.2020 1:06,tvorog 9- 1,FALSE,72.96
01.12.2020 1:06,tvorog 9- 1,FALSE,72.989
01.12.2020 1:06,tvorog 9- 1,FALSE,73.025
01.12.2020 1:06,tvorog 9- 1,FALSE,73.054
01.12.2020 1:06,tvorog 9- 1,FALSE,72.996
01.12.2020 1:06,tvorog 9- 1,FALSE,73.025
01.12.2020 1:06,tvorog 9- 1,FALSE,72.989
01.12.2020 1:06,tvorog 9- 1,FALSE,73.025
01.12.2020 1:07,tvorog 9- 1,FALSE,72.823
01.12.2020 1:07,tvorog 9- 1,FALSE,72.786
01.12.2020 1:07,tvorog 9- 1,FALSE,72.743
01.12.2020 1:07,tvorog 9- 1,FALSE,72.75
01.12.2020 1:07,tvorog 9- 1,FALSE,72.555
01.12.2020 1:07,tvorog 9- 1,FALSE,72.512
01.12.2020 1:07,tvorog 9- 1,FALSE,72.909
01.12.2020 1:07,tvorog 9- 1,FALSE,72.917
01.12.2020 1:07,tvorog 9- 1,FALSE,72.996
01.12.2020 1:07,tvorog 9- 1,FALSE,73.054
01.12.2020 1:07,tvorog 9- 1,FALSE,73.271
01.12.2020 1:07,tvorog 9- 1,FALSE,73.271
01.12.2020 1:07,tvorog 9- 1,FALSE,73.278
01.12.2020 1:07,tvorog 9- 1,FALSE,73.271
01.12.2020 1:08,tvorog 9- 1,FALSE,73.069
01.12.2020 1:08,tvorog 9- 1,FALSE,73.069
01.12.2020 1:08,tvorog 9- 1,FALSE,73.025
01.12.2020 1:08,tvorog 9- 1,FALSE,73.025
01.12.2020 1:08,tvorog 9- 1,FALSE,73.025
01.12.2020 1:08,tvorog 9- 1,FALSE,73.025
01.12.2020 1:08,tvorog 9- 1,FALSE,72.996
01.12.2020 1:08,tvorog 9- 1,FALSE,73.025
01.12.2020 1:08,tvorog 9- 1,FALSE,72.996
01.12.2020 1:08,tvorog 9- 1,FALSE,73.025
01.12.2020 1:08,tvorog 9- 1,FALSE,73.061
01.12.2020 1:08,tvorog 9- 1,FALSE,73.061
01.12.2020 1:08,tvorog 9- 1,FALSE,73.003
01.12.2020 1:08,tvorog 9- 1,FALSE,72.996
01.12.2020 1:08,tvorog 9- 1,FALSE,72.96
01.12.2020 1:08,tvorog 9- 1,FALSE,72.888
01.12.2020 1:08,tvorog 9- 1,FALSE,72.859
01.12.2020 1:08,tvorog 9- 1,FALSE,72.83
01.12.2020 1:09,tvorog 9- 1,FALSE,73.025
01.12.2020 1:09,tvorog 9- 1,FALSE,73.09
01.12.2020 1:09,tvorog 9- 1,FALSE,73.09
01.12.2020 1:09,tvorog 9- 1,FALSE,73.09
01.12.2020 1:09,tvorog 9- 1,FALSE,73.025
01.12.2020 1:09,tvorog 9- 1,FALSE,73.025
01.12.2020 1:09,tvorog 9- 1,FALSE,73.025
01.12.2020 1:09,tvorog 9- 1,FALSE,73.025
01.12.2020 1:09,tvorog 9- 1,FALSE,73.061
01.12.2020 1:09,tvorog 9- 1,FALSE,73.061
01.12.2020 1:09,tvorog 9- 1,FALSE,73.054
01.12.2020 1:09,tvorog 9- 1,FALSE,73.09
01.12.2020 1:09,tvorog 9- 1,FALSE,73.025
01.12.2020 1:09,tvorog 9- 1,FALSE,73.018
01.12.2020 1:09,tvorog 9- 1,FALSE,73.025
01.12.2020 1:09,tvorog 9- 1,FALSE,73.061
01.12.2020 1:10,tvorog 9- 1,FALSE,72.801
01.12.2020 1:10,tvorog 9- 1,FALSE,72.75
01.12.2020 1:10,tvorog 9- 1,FALSE,72.62
01.12.2020 1:10,tvorog 9- 1,FALSE,72.512
01.12.2020 1:10,tvorog 9- 1,FALSE,73.025
01.12.2020 1:10,tvorog 9- 1,FALSE,72.996
01.12.2020 1:10,tvorog 9- 1,FALSE,73.025
01.12.2020 1:10,tvorog 9- 1,FALSE,73.054
01.12.2020 1:10,tvorog 9- 1,FALSE,73.119
01.12.2020 1:10,tvorog 9- 1,FALSE,73.134
01.12.2020 1:10,tvorog 9- 1,FALSE,73.163
01.12.2020 1:10,tvorog 9- 1,FALSE,73.163
01.12.2020 1:10,tvorog 9- 1,FALSE,73.134
01.12.2020 1:10,tvorog 9- 1,FALSE,73.098
01.12.2020 1:10,tvorog 9- 1,FALSE,73.098
01.12.2020 1:10,tvorog 9- 1,FALSE,73.09
01.12.2020 1:11,tvorog 9- 1,FALSE,73.032
01.12.2020 1:11,tvorog 9- 1,FALSE,73.054
01.12.2020 1:11,tvorog 9- 1,FALSE,73.061
01.12.2020 1:11,tvorog 9- 1,FALSE,73.054
01.12.2020 1:11,tvorog 9- 1,FALSE,73.054
01.12.2020 1:11,tvorog 9- 1,FALSE,73.09
01.12.2020 1:11,tvorog 9- 1,FALSE,73.098
01.12.2020 1:11,tvorog 9- 1,FALSE,73.134
01.12.2020 1:11,tvorog 9- 1,FALSE,73.163
01.12.2020 1:11,tvorog 9- 1,FALSE,73.163
01.12.2020 1:11,tvorog 9- 1,FALSE,73.134
01.12.2020 1:11,tvorog 9- 1,FALSE,73.134
01.12.2020 1:11,tvorog 9- 1,FALSE,73.134
01.12.2020 1:11,tvorog 9- 1,FALSE,73.105
01.12.2020 1:11,tvorog 9- 1,FALSE,73.069
01.12.2020 1:11,tvorog 9- 1,FALSE,73.025
01.12.2020 1:12,tvorog 9- 1,FALSE,72.96
01.12.2020 1:12,tvorog 9- 1,FALSE,72.996
01.12.2020 1:12,tvorog 9- 1,FALSE,72.996
01.12.2020 1:12,tvorog 9- 1,FALSE,73.025
01.12.2020 1:12,tvorog 9- 1,FALSE,72.996
01.12.2020 1:12,tvorog 9- 1,FALSE,73.025
01.12.2020 1:12,tvorog 9- 1,FALSE,72.96
01.12.2020 1:12,tvorog 9- 1,FALSE,72.96
01.12.2020 1:12,tvorog 9- 1,FALSE,72.996
01.12.2020 1:12,tvorog 9- 1,FALSE,73.025
01.12.2020 1:12,tvorog 9- 1,FALSE,73.025
01.12.2020 1:12,tvorog 9- 1,FALSE,73.025
01.12.2020 1:12,tvorog 9- 1,FALSE,73.025
01.12.2020 1:12,tvorog 9- 1,FALSE,72.996
01.12.2020 1:12,tvorog 9- 1,FALSE,72.996
01.12.2020 1:12,tvorog 9- 1,FALSE,72.996
01.12.2020 1:13,tvorog 9- 1,FALSE,73.025
01.12.2020 1:13,tvorog 9- 1,FALSE,73.025
01.12.2020 1:13,tvorog 9- 1,FALSE,73.025
01.12.2020 1:13,tvorog 9- 1,FALSE,73.025
01.12.2020 1:13,tvorog 9- 1,FALSE,72.996
01.12.2020 1:13,tvorog 9- 1,FALSE,72.96
01.12.2020 1:13,tvorog 9- 1,FALSE,72.75
01.12.2020 1:13,tvorog 9- 1,FALSE,72.743
01.12.2020 1:13,tvorog 9- 1,FALSE,72.743
01.12.2020 1:13,tvorog 9- 1,FALSE,72.721
01.12.2020 1:13,tvorog 9- 1,FALSE,72.678
01.12.2020 1:13,tvorog 9- 1,FALSE,72.656
01.12.2020 1:13,tvorog 9- 1,FALSE,72.946
01.12.2020 1:13,tvorog 9- 1,FALSE,72.96
01.12.2020 1:13,tvorog 9- 1,FALSE,72.996
01.12.2020 1:13,tvorog 9- 1,FALSE,73.025
01.12.2020 1:14,tvorog 9- 1,FALSE,73.025
01.12.2020 1:14,tvorog 9- 1,FALSE,73.061
01.12.2020 1:14,tvorog 9- 1,FALSE,73.061
01.12.2020 1:14,tvorog 9- 1,FALSE,73.069
01.12.2020 1:14,tvorog 9- 1,FALSE,73.134
01.12.2020 1:14,tvorog 9- 1,FALSE,73.163
01.12.2020 1:14,tvorog 9- 1,FALSE,73.134
01.12.2020 1:14,tvorog 9- 1,FALSE,73.134
01.12.2020 1:14,tvorog 9- 1,FALSE,73.134
01.12.2020 1:14,tvorog 9- 1,FALSE,73.134
01.12.2020 1:14,tvorog 9- 1,FALSE,73.134
01.12.2020 1:14,tvorog 9- 1,FALSE,73.163
01.12.2020 1:14,tvorog 9- 1,FALSE,73.134
01.12.2020 1:14,tvorog 9- 1,FALSE,73.199
01.12.2020 1:14,tvorog 9- 1,FALSE,73.22
01.12.2020 1:14,tvorog 9- 1,FALSE,73.278
01.12.2020 1:15,tvorog 9- 1,FALSE,73.025
